chi_kappa,L,P_counter,Cobb_baseline,Cobb_angle,D_geo,S_proprio,R_deficit
0.07157894736842106,0.3605263157894737,0.3877769776645439,0.6803833412385136,4.107292428556825,0.18956587701320737,0.19317888879921863,2.0073465588032327
0.07631578947368421,0.3605263157894737,0.44079860269231363,0.6803833412385136,5.041013256400088,0.2021106776979049,0.19317888879921863,2.281815603310876
0.08105263157894736,0.3605263157894737,0.4972166307467732,0.6803833412385136,6.0345453828240565,0.2146554783826024,0.19317888879921863,2.573866294797656
0.08578947368421053,0.3605263157894737,0.557031061827923,0.6803833412385136,7.087888807828737,0.22720027906729995,0.19317888879921863,2.8834986332635744
0.09052631578947369,0.3605263157894737,0.6202418959357626,0.6803833412385136,8.201043531414125,0.23974507975199755,0.19317888879921863,3.2107126187086306
0.09526315789473684,0.3605263157894737,0.6868491330702919,0.6803833412385136,9.374009553580217,0.2522898804366951,0.19317888879921863,3.555508251132823
0.1,0.3605263157894737,0.7568527732315112,0.6803833412385136,10.60678687432702,0.26483468112139263,0.19317888879921863,3.9178855305361533
0.01,0.37631578947368427,0.007568527732315112,0.7158508458407359,0.7158508458407359,0.026483468112139266,0.19906297614176047,0.038020770506943836
0.01473684210526316,0.37631578947368427,0.016436913413116483,0.7158508458407359,0.7158508458407359,0.039028268796836824,0.19906297614176047,0.08257142403724095
0.019473684210526317,0.37631578947368427,0.028701702120607728,0.7158508458407359,0.7158508458407359,0.05157306948153437,0.19906297614176047,0.14418402998339647
0.024210526315789474,0.37631578947368427,0.04436289385478885,0.7158508458407359,0.7158508458407359,0.0641178701662319,0.19906297614176047,0.22285858834541042
0.02894736842105263,0.37631578947368427,0.06342048861565987,0.7158508458407359,0.7158508458407359,0.07666267085092944,0.19906297614176047,0.3185950991232829
0.03368421052631579,0.37631578947368427,0.08587448640322078,0.7158508458407359,0.7158508458407359,0.089207471535627,0.19906297614176047,0.4313935623170138
0.03842105263157895,0.37631578947368427,0.11172488721747159,0.7158508458407359,0.7158508458407359,0.10175227222032455,0.19906297614176047,0.5612539779266034
0.04315789473684211,0.37631578947368427,0.14097169105841226,0.7158508458407359,0.7158508458407359,0.11429707290502211,0.19906297614176047,0.7081763459520511
0.04789473684210527,0.37631578947368427,0.17361489792604282,0.7158508458407359,0.7158508458407359,0.12684187358971966,0.19906297614176047,0.8721606663933574
0.052631578947368425,0.37631578947368427,0.20965450782036324,0.7158508458407359,0.9062920081761504,0.1393866742744172,0.19906297614176047,1.0532069392505221
0.05736842105263158,0.37631578947368427,0.24909052074137344,0.7158508458407359,1.615371711324652,0.15193147495911472,0.19906297614176047,1.2513151645235447
0.06210526315789474,0.37631578947368427,0.2919229366890737,0.7158508458407359,2.3855204798160896,0.16447627564381226,0.19906297614176047,1.4664853422124267
0.0668421052631579,0.37631578947368427,0.33815175566346384,0.7158508458407359,3.2167383136504606,0.17702107632850983,0.19906297614176047,1.698717472317167
0.07157894736842106,0.37631578947368427,0.387776977664544,0.7158508458407359,4.109025212827767,0.18956587701320743,0.19906297614176047,1.9480115548377663
0.07631578947368421,0.37631578947368427,0.44079860269231363,0.7158508458407359,5.062381177347999,0.20211067769790492,0.19906297614176047,2.214367589774222
0.08105263157894736,0.37631578947368427,0.49721663074677336,0.7158508458407359,6.076806207211169,0.21465547838260246,0.19906297614176047,2.4977855771265376
0.08578947368421053,0.37631578947368427,0.557031061827923,0.7158508458407359,7.152300302417271,0.2272002790673,0.19906297614176047,2.7982655168947113
0.09052631578947369,0.37631578947368427,0.6202418959357626,0.7158508458407359,8.288863462966312,0.23974507975199758,0.19906297614176047,3.1158074090787444
0.09526315789473684,0.37631578947368427,0.6868491330702918,0.7158508458407359,9.486495688858279,0.2522898804366951,0.19906297614176047,3.4504112536786344
0.1,0.37631578947368427,0.7568527732315113,0.7158508458407359,10.745196980093185,0.2648346811213927,0.19906297614176047,3.802077050694385
0.01,0.39210526315789473,0.0075685277323151124,0.752047311104862,0.752047311104862,0.02648346811213927,0.20487343754734932,0.03694245492691512
0.01473684210526316,0.39210526315789473,0.016436913413116476,0.752047311104862,0.752047311104862,0.03902826879683682,0.20487343754734932,0.08022959740360514
0.019473684210526317,0.39210526315789473,0.028701702120607728,0.752047311104862,0.752047311104862,0.05157306948153437,0.20487343754734932,0.14009479444583603
0.024210526315789474,0.39210526315789473,0.044362893854788865,0.752047311104862,0.752047311104862,0.06411787016623191,0.20487343754734932,0.21653804605360777
0.02894736842105263,0.39210526315789473,0.06342048861565987,0.752047311104862,0.752047311104862,0.07666267085092945,0.20487343754734932,0.30955935222692027
0.03368421052631579,0.39210526315789473,0.08587448640322079,0.752047311104862,0.752047311104862,0.08920747153562701,0.20487343754734932,0.41915871296577384
